Date,Price,Open,High,Low,Vol.,Change %
"Sep 15, 2011",4071.73,4030.80,4101.30,4026.30,1.25B,0.0165
"Sep 14, 2011",4005.77,4076.70,4110.00,3997.60,1.09B,-0.0164
"Sep 13, 2011",4072.66,4052.30,4094.20,4050.80,1.06B,0.0085
"Sep 12, 2011",4038.50,4169.30,4170.00,4038.50,863.28M,-0.0372
"Sep 09, 2011",4194.72,4186.10,4232.00,4182.40,728.15M,0.0016
"Sep 08, 2011",4187.97,4196.20,4218.90,4161.20,1.03B,0.0011
"Sep 07, 2011",4183.40,4097.50,4183.40,4097.50,944.84M,0.0265
"Sep 06, 2011",4075.54,4122.70,4122.70,4072.70,1.01B,-0.0160
"Sep 05, 2011",4141.94,4221.20,4222.10,4135.90,824.74M,-0.0238
"Sep 02, 2011",4242.88,4295.20,4295.20,4225.90,809.56M,-0.0150
"Sep 01, 2011",4307.47,4297.90,4354.60,4297.90,1.17B,0.0025
"Aug 31, 2011",4296.55,4269.20,4296.50,4254.10,1.03B,0.0064
"Aug 30, 2011",4269.18,4275.00,4308.00,4262.80,1.01B,0.0014
"Aug 29, 2011",4263.28,4209.50,4284.60,4209.50,878.12M,0.0151
"Aug 26, 2011",4200.02,4206.70,4229.00,4197.80,1.06B,-0.0030
"Aug 25, 2011",4212.84,4182.70,4233.40,4182.60,1.07B,0.0109
"Aug 24, 2011",4167.58,4186.50,4238.60,4160.40,973.27M,-0.0014
"Aug 23, 2011",4173.44,4085.50,4173.40,4085.50,1.17B,0.0223
"Aug 22, 2011",4082.26,4099.00,4160.90,4075.10,1.19B,-0.0048
"Aug 19, 2011",4101.94,4209.70,4211.40,4099.40,1.13B,-0.0351
"Aug 18, 2011",4251.17,4301.60,4305.60,4243.00,991.47M,-0.0123
"Aug 17, 2011",4303.90,4250.20,4324.70,4246.80,1.01B,0.0133
"Aug 16, 2011",4247.26,4285.00,4298.90,4238.50,1.07B,-0.0083
"Aug 15, 2011",4282.86,4193.50,4282.90,4189.40,964.82M,0.0264
"Aug 12, 2011",4172.62,4155.90,4216.10,4151.60,1.22B,0.0077
"Aug 11, 2011",4140.81,4107.50,4167.40,4058.40,1.31B,-0.0001
"Aug 10, 2011",4141.28,4073.10,4162.00,4073.10,1.50B,0.0264
"Aug 09, 2011",4034.81,3948.80,4044.10,3765.90,2.00B,0.0122
"Aug 08, 2011",3986.09,4078.60,4079.90,3982.80,1.50B,-0.0291
"Aug 05, 2011",4105.39,4222.90,4222.90,4087.70,1.81B,-0.0400
"Aug 04, 2011",4276.52,4337.50,4359.50,4276.20,1.19B,-0.0130
"Aug 03, 2011",4332.83,4404.10,4404.10,4326.30,1.10B,-0.0227
"Aug 02, 2011",4433.64,4479.30,4479.50,4428.70,794.68M,-0.0143
"Aug 01, 2011",4497.81,4440.90,4517.40,4439.80,662.82M,0.0165
"Jul 29, 2011",4424.65,4466.50,4468.80,4421.10,1.06B,-0.0088
"Jul 28, 2011",4463.77,4517.90,4518.10,4463.80,1.03B,-0.0162
"Jul 27, 2011",4537.37,4564.60,4570.50,4536.60,978.60M,-0.0079
"Jul 26, 2011",4573.33,4536.30,4582.70,4536.20,912.65M,0.0095
"Jul 25, 2011",4530.36,4595.30,4595.40,4529.20,1.06B,-0.0157
"Jul 22, 2011",4602.85,4565.30,4612.20,4565.30,989.30M,0.0103
"Jul 21, 2011",4556.03,4551.30,4576.10,4551.30,899.86M,0.0014
"Jul 20, 2011",4549.71,4486.00,4549.71,4485.10,988.82M,0.0183
"Jul 19, 2011",4468.15,4461.20,4480.90,4445.00,872.30M,-0.0009
"Jul 18, 2011",4471.97,4473.10,4477.60,4450.60,846.57M,-0.0003
"Jul 15, 2011",4473.52,4474.80,4484.10,4454.30,849.81M,-0.0038
"Jul 14, 2011",4490.74,4515.20,4515.20,4464.90,860.39M,-0.0053
"Jul 13, 2011",4514.77,4499.40,4528.30,4487.00,849.08M,0.0043
"Jul 12, 2011",4495.44,4570.90,4571.00,4491.70,967.39M,-0.0190
"Jul 11, 2011",4582.30,4641.50,4641.50,4579.70,779.86M,-0.0156
"Jul 08, 2011",4654.73,4615.30,4657.40,4615.20,874.41M,0.0107
"Jul 07, 2011",4605.52,4601.80,4617.20,4584.50,682.44M,0.0001
"Jul 06, 2011",4605.04,4601.60,4614.20,4582.50,785.87M,0.0015
"Jul 05, 2011",4598.12,4617.90,4626.80,4592.20,666.48M,-0.0027
"Jul 04, 2011",4610.75,4602.70,4640.10,4602.70,760.19M,0.0043
"Jul 01, 2011",4591.19,4612.20,4622.00,4577.80,856.44M,-0.0036
"Jun 30, 2011",4607.97,4536.40,4609.20,4536.30,990.31M,0.0173
"Jun 29, 2011",4529.48,4490.80,4534.00,4490.80,847.37M,0.0123
"Jun 28, 2011",4474.27,4476.90,4503.30,4463.40,957.21M,0.0028
"Jun 27, 2011",4461.79,4502.10,4502.40,4453.70,818.30M,-0.0103
"Jun 24, 2011",4508.11,4502.10,4521.50,4490.20,1.07B,0.0017
"Jun 23, 2011",4500.52,4526.90,4540.50,4500.20,1.10B,-0.0071
"Jun 22, 2011",4532.60,4523.80,4565.90,4523.60,1.03B,0.0054
"Jun 21, 2011",4508.20,4465.60,4509.80,4464.60,883.99M,0.0127
"Jun 20, 2011",4451.75,4487.20,4520.60,4451.70,888.52M,-0.0074
"Jun 17, 2011",4484.93,4486.40,4524.90,4465.90,1.25B,0.0013
"Jun 16, 2011",4479.25,4547.50,4549.00,4479.10,1.39B,-0.0192
"Jun 15, 2011",4566.77,4584.40,4588.30,4553.40,964.68M,-0.0040
"Jun 14, 2011",4584.95,4549.70,4593.30,4511.70,896.68M,0.0050
"Jun 10, 2011",4562.11,4557.10,4589.20,4552.60,777.85M,0.0027
"Jun 09, 2011",4549.64,4534.70,4557.30,4519.10,1.05B,0.0028
"Jun 08, 2011",4536.77,4572.30,4575.50,4518.10,1.01B,-0.0065
"Jun 07, 2011",4566.34,4560.70,4576.00,4531.60,967.81M,-0.0006
"Jun 06, 2011",4569.14,4577.30,4577.30,4550.40,722.90M,-0.0030
"Jun 03, 2011",4583.07,4602.30,4612.80,4578.00,843.75M,-0.0038
"Jun 02, 2011",4600.40,4687.00,4687.70,4591.80,996.56M,-0.0227
"Jun 01, 2011",4707.28,4711.30,4724.80,4694.40,893.50M,-0.0002
"May 31, 2011",4708.30,4672.30,4717.40,4671.30,1.20B,0.0087
"May 30, 2011",4667.53,4684.60,4685.10,4660.40,701.51M,-0.0035
"May 27, 2011",4683.98,4659.20,4688.00,4650.10,868.10M,0.0051
"May 26, 2011",4660.23,4600.90,4660.23,4600.10,1.14B,0.0165
"May 25, 2011",4584.69,4633.50,4633.50,4582.70,965.44M,-0.0095
"May 24, 2011",4628.85,4638.10,4639.90,4595.70,988.26M,-0.0030
"May 23, 2011",4642.96,4720.30,4720.30,4643.00,828.38M,-0.0189
"May 20, 2011",4732.19,4744.90,4745.20,4726.60,808.19M,-0.0051
"May 19, 2011",4756.41,4705.00,4763.90,4704.80,1.09B,0.0134
"May 18, 2011",4693.73,4680.80,4706.30,4677.60,885.51M,0.0021
"May 17, 2011",4683.92,4658.50,4685.40,4650.20,816.10M,0.0073
"May 16, 2011",4650.00,4692.50,4693.10,4641.40,814.34M,-0.0130
"May 13, 2011",4711.36,4699.20,4714.00,4675.40,830.42M,0.0032
"May 12, 2011",4696.13,4755.20,4755.40,4696.10,1.01B,-0.0176
"May 11, 2011",4780.25,4739.60,4784.60,4739.60,947.21M,0.0115
"May 10, 2011",4725.76,4761.30,4782.60,4725.80,933.42M,-0.0065
"May 09, 2011",4756.80,4752.90,4795.90,4752.70,796.72M,0.0029
"May 06, 2011",4743.04,4734.00,4761.70,4713.40,1.15B,-0.0022
"May 05, 2011",4753.72,4736.10,4756.30,4716.90,1.13B,0.0029
"May 04, 2011",4740.12,4780.10,4780.10,4730.20,1.15B,-0.0093
"May 03, 2011",4784.61,4811.10,4811.10,4769.70,981.54M,-0.0084
"May 02, 2011",4825.31,4826.30,4835.50,4765.10,904.54M,0.0004
"Apr 29, 2011",4823.24,4875.10,4875.20,4794.80,1.18B,-0.0102
"Apr 28, 2011",4873.04,4877.90,4910.20,4871.80,895.03M,0.0000
"Apr 27, 2011",4872.90,4919.30,4930.60,4869.70,982.29M,-0.0083
"Apr 21, 2011",4913.80,4871.50,4915.50,4870.30,723.05M,0.0113
"Apr 20, 2011",4858.97,4802.10,4859.00,4802.10,785.99M,0.0137
"Apr 19, 2011",4793.29,4845.60,4845.60,4788.60,835.20M,-0.0141
"Apr 18, 2011",4861.85,4852.60,4881.20,4840.20,751.85M,0.0020
"Apr 15, 2011",4852.14,4880.70,4890.20,4852.10,752.47M,-0.0066
"Apr 14, 2011",4884.25,4897.70,4902.40,4860.40,921.87M,-0.0054
"Apr 13, 2011",4910.96,4886.70,4919.50,4876.20,1.11B,0.0025
"Apr 12, 2011",4898.69,4961.10,4966.50,4889.70,1.10B,-0.0146
"Apr 11, 2011",4971.22,4943.30,4976.40,4940.70,929.00M,0.0062
"Apr 08, 2011",4940.57,4904.00,4941.60,4902.10,853.84M,0.0066
"Apr 07, 2011",4908.13,4914.40,4924.00,4899.80,933.78M,-0.0010
"Apr 06, 2011",4912.91,4898.80,4913.20,4890.20,1.01B,0.0026
"Apr 05, 2011",4900.13,4892.70,4905.40,4891.50,1.02B,0.0027
"Apr 04, 2011",4886.85,4868.60,4902.40,4868.60,922.24M,0.0051
"Apr 01, 2011",4861.83,4836.10,4878.80,4836.10,789.46M,0.0050
"Mar 31, 2011",4837.88,4828.70,4845.80,4813.00,1.12B,0.0033
"Mar 30, 2011",4822.15,4763.20,4839.20,4763.20,1.02B,0.0139
"Mar 29, 2011",4755.81,4730.60,4758.30,4721.50,894.28M,0.0047
"Mar 28, 2011",4733.60,4733.40,4743.30,4723.70,658.76M,-0.0019
"Mar 25, 2011",4742.64,4705.40,4763.00,4705.40,1.09B,0.0092
"Mar 24, 2011",4699.58,4660.00,4699.60,4660.00,811.86M,0.0101
"Mar 23, 2011",4652.40,4640.80,4665.70,4637.50,820.80M,0.0019
"Mar 22, 2011",4643.44,4648.90,4677.00,4636.70,898.17M,0.0001
"Mar 21, 2011",4642.81,4625.30,4643.10,4606.40,890.55M,0.0035
"Mar 18, 2011",4626.44,4571.40,4633.80,4563.40,1.93B,0.0156
"Mar 17, 2011",4555.32,4546.60,4560.90,4477.40,1.70B,-0.0006
"Mar 16, 2011",4558.22,4532.70,4582.20,4528.30,1.52B,0.0065
"Mar 15, 2011",4528.73,4624.00,4626.10,4479.70,1.32B,-0.0211
"Mar 14, 2011",4626.40,4634.80,4634.80,4564.10,1.02B,-0.0040
"Mar 11, 2011",4644.83,4685.90,4686.70,4630.70,1.30B,-0.0117
"Mar 10, 2011",4699.68,4761.50,4773.30,4697.10,1.25B,-0.0143
"Mar 09, 2011",4767.78,4806.70,4808.00,4758.60,911.60M,-0.0084
"Mar 08, 2011",4808.25,4795.40,4814.10,4772.50,1.05B,0.0022
"Mar 07, 2011",4797.88,4850.70,4852.40,4792.30,1.01B,-0.0137
"Mar 04, 2011",4864.28,4821.50,4864.30,4821.20,1.09B,0.0120
"Mar 03, 2011",4806.44,4806.40,4814.00,4791.40,1.49B,0.0007
"Mar 02, 2011",4803.21,4817.40,4817.70,4779.40,1.17B,-0.0048
"Mar 01, 2011",4826.40,4839.70,4856.70,4826.40,1.06B,-0.0011
"Feb 28, 2011",4831.66,4839.70,4840.40,4815.40,534.82M,-0.0010
"Feb 25, 2011",4836.53,4803.50,4845.90,4799.20,999.86M,0.0057
"Feb 24, 2011",4809.35,4839.40,4839.70,4803.40,997.31M,-0.0075
"Feb 23, 2011",4845.87,4848.20,4854.40,4831.50,1.03B,-0.0022
"Feb 22, 2011",4856.67,4914.20,4917.10,4853.00,841.62M,-0.0088
"Feb 21, 2011",4899.99,4923.40,4924.30,4881.60,928.13M,-0.0074
"Feb 18, 2011",4936.73,4929.00,4938.80,4925.00,842.47M,-0.0003
"Feb 17, 2011",4938.44,4934.00,4944.40,4932.40,972.17M,0.0017
"Feb 16, 2011",4930.20,4924.00,4939.70,4918.20,802.10M,-0.0002
"Feb 15, 2011",4931.03,4936.50,4938.90,4919.20,743.56M,-0.0010
"Feb 14, 2011",4935.82,4891.60,4938.20,4885.10,794.18M,0.0112
"Feb 11, 2011",4880.94,4909.40,4909.40,4880.90,833.91M,-0.0068
"Feb 10, 2011",4914.43,4901.60,4915.00,4901.40,851.02M,0.0020
"Feb 09, 2011",4904.76,4900.00,4931.20,4899.20,1.06B,0.0029
"Feb 08, 2011",4890.36,4876.10,4892.90,4875.30,875.13M,0.0045
"Feb 07, 2011",4868.55,4860.10,4869.60,4859.50,660.64M,0.0012
"Feb 04, 2011",4862.72,4826.00,4870.20,4825.20,1.04B,0.0087
"Feb 03, 2011",4820.57,4803.10,4824.70,4792.00,877.08M,0.0050
"Feb 02, 2011",4796.51,4768.60,4807.60,4768.60,1.08B,0.0093
"Feb 01, 2011",4752.11,4759.10,4767.10,4751.80,993.33M,-0.0004
"Jan 31, 2011",4753.92,4757.90,4758.10,4717.60,777.50M,-0.0044
"Jan 28, 2011",4774.89,4803.40,4805.60,4755.80,981.62M,-0.0065
"Jan 27, 2011",4806.09,4812.20,4815.30,4797.60,984.60M,-0.0004
"Jan 25, 2011",4807.82,4789.50,4825.40,4789.50,826.60M,0.0046
"Jan 24, 2011",4786.04,4755.40,4792.90,4750.20,817.77M,0.0064
"Jan 21, 2011",4755.65,4777.30,4795.50,4740.50,1.10B,-0.0059
"Jan 20, 2011",4783.68,4822.10,4822.60,4780.00,971.55M,-0.0105
"Jan 19, 2011",4834.56,4804.40,4839.20,4789.60,904.97M,0.0068
"Jan 18, 2011",4801.81,4762.40,4809.30,4761.00,764.72M,0.0081
"Jan 17, 2011",4763.07,4802.70,4805.80,4755.00,659.48M,-0.0080
"Jan 14, 2011",4801.48,4789.40,4802.80,4784.30,671.02M,0.0013
"Jan 13, 2011",4795.24,4736.90,4795.20,4736.60,841.24M,0.0150
"Jan 12, 2011",4724.21,4718.80,4724.20,4707.50,869.00M,0.0029
"Jan 11, 2011",4710.67,4709.30,4714.00,4692.20,865.99M,-0.0003
"Jan 10, 2011",4712.29,4702.20,4714.60,4686.50,580.89M,0.0015
"Jan 07, 2011",4705.04,4717.80,4718.50,4690.30,785.75M,-0.0042
"Jan 06, 2011",4724.98,4717.70,4731.60,4696.20,728.27M,0.0021
"Jan 05, 2011",4714.93,4742.50,4748.90,4703.60,914.12M,-0.0058
"Jan 04, 2011",4742.48,4758.30,4775.00,4729.50,762.88M,-0.0006
"Dec 31, 2010",4745.24,4787.50,4787.90,4745.20,313.24M,-0.0094
"Dec 30, 2010",4790.38,4777.60,4799.90,4776.80,505.13M,0.0032
"Dec 29, 2010",4775.23,4768.40,4784.90,4754.80,553.05M,-0.0004
"Dec 24, 2010",4777.26,4792.50,4797.10,4767.10,537.75M,-0.0045
"Dec 23, 2010",4799.02,4779.60,4811.90,4778.30,613.34M,0.0043
"Dec 22, 2010",4778.43,4776.20,4786.00,4768.40,634.84M,0.0014
"Dec 21, 2010",4771.86,4742.10,4782.40,4741.90,699.80M,0.0074
"Dec 20, 2010",4736.58,4763.60,4778.50,4736.60,-,-0.0056
"Dec 17, 2010",4763.08,4783.70,4783.70,4763.10,1.11B,-0.0044
"Dec 16, 2010",4783.97,4764.70,4784.30,4754.70,1.17B,0.0034
"Dec 15, 2010",4767.78,4766.90,4781.90,4757.10,1.08B,0.0002
"Dec 14, 2010",4766.86,4760.80,4773.00,4755.80,922.45M,0.0020
"Dec 13, 2010",4757.12,4750.10,4775.70,4749.60,1.02B,0.0024
"Dec 10, 2010",4745.94,4739.90,4750.00,4732.50,1.10B,0.0010
"Dec 09, 2010",4741.30,4702.80,4747.10,4702.20,1.10B,0.0088
"Dec 08, 2010",4699.92,4726.70,4726.70,4694.90,953.51M,-0.0057
"Dec 07, 2010",4726.84,4692.10,4737.60,4690.90,1.04B,0.0082
"Dec 06, 2010",4688.62,4696.30,4706.80,4688.00,866.19M,-0.0012
"Dec 03, 2010",4694.22,4687.90,4717.10,4682.30,742.95M,0.0038
"Dec 02, 2010",4676.24,4604.70,4686.00,4604.10,1.02B,0.0195
"Dec 01, 2010",4586.62,4581.40,4586.80,4557.00,844.93M,0.0005
"Nov 30, 2010",4584.43,4616.40,4616.40,4584.30,1.14B,-0.0074
"Nov 29, 2010",4618.51,4594.30,4623.50,4557.30,799.39M,0.0044
"Nov 26, 2010",4598.34,4599.10,4616.50,4594.00,961.01M,0.0011
"Nov 25, 2010",4593.42,4595.50,4607.20,4583.20,1.28B,0.0019
"Nov 24, 2010",4584.70,4580.50,4586.70,4551.20,1.27B,-0.0010
"Nov 23, 2010",4589.07,4638.90,4640.20,4586.80,1.27B,-0.0117
"Nov 22, 2010",4643.53,4639.20,4672.00,4636.70,880.98M,0.0031
"Nov 19, 2010",4629.20,4650.30,4673.80,4615.50,898.07M,-0.0024
"Nov 18, 2010",4640.15,4624.40,4644.10,4612.00,1.13B,0.0034
"Nov 17, 2010",4624.25,4678.10,4678.10,4622.30,1.00B,-0.0162
"Nov 16, 2010",4700.27,4697.80,4709.50,4670.50,1.03B,0.0026
"Nov 15, 2010",4688.04,4694.60,4714.20,4681.30,834.87M,-0.0010
"Nov 12, 2010",4692.73,4728.00,4732.40,4681.60,1.12B,-0.0076
"Nov 11, 2010",4728.57,4704.80,4740.20,4704.20,1.04B,0.0061
"Nov 10, 2010",4699.81,4740.90,4753.80,4686.10,1.02B,-0.0086
"Nov 09, 2010",4740.72,4769.80,4775.10,4731.00,1.27B,-0.0079
"Nov 08, 2010",4778.44,4802.30,4810.50,4774.50,916.30M,-0.0046
"Nov 05, 2010",4800.60,4770.10,4815.00,4769.20,1.12B,0.0117
"Nov 04, 2010",4745.31,4716.50,4756.90,4715.10,987.36M,0.0048
"Nov 03, 2010",4722.58,4705.00,4734.90,4701.70,761.05M,0.0045
"Nov 02, 2010",4701.38,4696.10,4706.50,4676.70,651.73M,0.0006
"Nov 01, 2010",4698.48,4665.70,4705.40,4664.80,753.38M,0.0079
"Oct 29, 2010",4661.60,4689.30,4691.70,4655.60,1.28B,-0.0050
"Oct 28, 2010",4684.86,4657.00,4700.70,4656.30,1.02B,0.0079
"Oct 27, 2010",4648.14,4684.80,4698.00,4641.00,1.39B,-0.0085
"Oct 26, 2010",4687.79,4709.40,4711.10,4684.60,908.49M,-0.0047
"Oct 25, 2010",4709.98,4644.40,4725.90,4641.10,868.67M,0.0133
"Oct 22, 2010",4648.23,4627.50,4648.20,4622.30,847.88M,0.0055
"Oct 21, 2010",4622.90,4636.70,4661.40,4622.00,1.15B,-0.0004
"Oct 20, 2010",4624.89,4641.80,4641.80,4583.00,1.12B,-0.0066
"Oct 19, 2010",4655.68,4658.30,4681.90,4655.70,1.23B,0.0008
"Oct 18, 2010",4651.89,4688.80,4688.80,4638.70,852.93M,-0.0079
"Oct 15, 2010",4688.95,4691.50,4696.30,4660.60,1.02B,-0.0022
"Oct 14, 2010",4699.09,4635.70,4700.40,4635.50,1.17B,0.0171
"Oct 13, 2010",4619.88,4626.30,4656.80,4619.60,992.96M,0.0004
"Oct 12, 2010",4618.18,4690.60,4690.80,4617.40,985.51M,-0.0169
"Oct 11, 2010",4697.50,4686.80,4713.00,4686.80,923.87M,0.0034
"Oct 08, 2010",4681.41,4684.70,4690.70,4666.80,844.76M,-0.0021
"Oct 07, 2010",4691.26,4689.80,4697.30,4668.30,996.67M,0.0010
"Oct 06, 2010",4686.78,4621.60,4693.30,4621.60,1.09B,0.0173
"Oct 05, 2010",4606.89,4612.80,4620.60,4559.20,843.10M,-0.0040
"Oct 04, 2010",4625.30,4587.10,4643.90,4587.00,431.38M,0.0101
"Oct 01, 2010",4579.24,4593.10,4617.40,4559.00,732.04M,-0.0008
"Sep 30, 2010",4582.91,4645.60,4649.10,4582.90,1.30B,-0.0134
"Sep 29, 2010",4644.98,4675.90,4698.00,4643.00,1.02B,-0.0053
"Sep 28, 2010",4669.75,4670.30,4682.30,4657.20,751.18M,-0.0012
"Sep 27, 2010",4675.36,4620.00,4681.10,4619.60,913.65M,0.0160
"Sep 24, 2010",4601.86,4622.10,4622.10,4585.10,948.96M,-0.0069
"Sep 23, 2010",4633.65,4623.00,4634.80,4609.60,792.26M,0.0018
"Sep 22, 2010",4625.22,4616.20,4641.20,4616.20,880.05M,0.0017
"Sep 21, 2010",4617.52,4639.30,4664.50,4617.50,884.95M,-0.0030
"Sep 20, 2010",4631.35,4633.40,4633.40,4604.80,674.36M,-0.0016
"Sep 17, 2010",4638.89,4614.30,4648.20,4614.30,1.14B,0.0073
"Sep 16, 2010",4605.32,4661.80,4667.60,4603.60,1.54B,-0.0121
"Sep 15, 2010",4661.50,4627.20,4670.10,4627.10,1.29B,0.0076
"Sep 14, 2010",4626.46,4623.10,4649.10,4622.70,1.14B,0.0025
"Sep 13, 2010",4614.93,4575.20,4622.70,4574.00,1.13B,0.0120
"Sep 10, 2010",4560.25,4583.20,4598.50,4560.30,1.01B,-0.0048
"Sep 09, 2010",4582.24,4542.70,4593.00,4542.30,1.15B,0.0099
"Sep 08, 2010",4537.16,4560.60,4568.00,4532.60,1.01B,-0.0079
"Sep 07, 2010",4573.24,4570.30,4588.80,4555.30,1.03B,-0.0005
"Sep 06, 2010",4575.54,4547.20,4575.50,4544.20,965.11M,0.0076
"Sep 03, 2010",4541.20,4536.90,4558.70,4527.30,1.10B,0.0019
"Sep 02, 2010",4532.66,4513.40,4552.70,4513.40,1.08B,0.0082
"Sep 01, 2010",4495.71,4413.30,4501.80,4413.30,1.21B,0.0208
"Aug 31, 2010",4404.23,4438.80,4442.50,4403.90,1.16B,-0.0109
"Aug 30, 2010",4452.71,4381.20,4456.40,4379.50,1.00B,0.0189
"Aug 27, 2010",4370.11,4348.00,4379.00,4330.20,1.27B,0.0032
"Aug 26, 2010",4356.02,4324.50,4356.00,4320.30,1.37B,0.0083
"Aug 25, 2010",4320.14,4369.00,4369.10,4313.90,1.34B,-0.0140
"Aug 24, 2010",4381.34,4421.90,4421.90,4378.00,1.09B,-0.0108
"Aug 23, 2010",4428.99,4433.00,4439.40,4418.20,919.03M,-0.0004
"Aug 20, 2010",4430.91,4466.40,4467.30,4409.50,1.17B,-0.0107
"Aug 19, 2010",4479.02,4467.30,4479.00,4454.90,1.36B,0.0009
"Aug 18, 2010",4474.91,4460.80,4494.90,4459.70,1.25B,-0.0005
"Aug 17, 2010",4476.98,4438.40,4486.10,4423.90,998.63M,0.0087
"Aug 16, 2010",4438.49,4448.70,4450.80,4402.60,947.56M,-0.0047
"Aug 13, 2010",4459.59,4401.70,4459.60,4393.30,1.15B,0.0133
"Aug 12, 2010",4400.89,4436.80,4436.80,4382.10,1.39B,-0.0123
"Aug 11, 2010",4455.47,4531.20,4531.90,4455.50,1.00B,-0.0188
"Aug 10, 2010",4540.74,4592.80,4597.00,4538.40,1.07B,-0.0118
"Aug 09, 2010",4594.90,4559.50,4598.70,4540.10,719.39M,0.0063
"Aug 06, 2010",4566.06,4564.00,4566.10,4545.20,693.41M,-0.0001
"Aug 05, 2010",4566.50,4550.10,4580.50,4549.80,906.92M,0.0054
"Aug 04, 2010",4542.08,4568.90,4569.00,4541.60,802.49M,-0.0065
"Aug 03, 2010",4571.59,4558.10,4584.10,4554.00,872.62M,0.0066
"Aug 02, 2010",4541.60,4495.10,4541.60,4494.30,551.92M,0.0107
"Jul 30, 2010",4493.48,4518.10,4519.00,4480.60,979.68M,-0.0068
"Jul 29, 2010",4524.07,4528.90,4531.60,4503.60,849.67M,-0.0013
"Jul 28, 2010",4529.94,4497.90,4530.60,4487.20,881.87M,0.0072
"Jul 27, 2010",4497.40,4489.80,4520.30,4486.80,874.55M,0.0025
"Jul 26, 2010",4486.14,4466.70,4503.10,4466.60,863.91M,0.0062
"Jul 23, 2010",4458.39,4394.40,4472.30,4394.20,943.99M,0.0191
"Jul 22, 2010",4374.70,4410.20,4414.30,4374.70,850.66M,-0.0086
"Jul 21, 2010",4412.75,4416.60,4435.60,4402.10,884.60M,0.0021
"Jul 20, 2010",4403.60,4363.70,4416.00,4361.10,921.13M,0.0104
"Jul 19, 2010",4358.31,4404.20,4404.20,4345.20,716.77M,-0.0146
"Jul 16, 2010",4422.74,4443.50,4458.70,4413.50,688.81M,-0.0045
"Jul 15, 2010",4442.55,4456.60,4465.60,4427.10,813.20M,-0.0045
"Jul 14, 2010",4462.44,4401.30,4462.40,4400.20,762.44M,0.0188
"Jul 13, 2010",4380.30,4402.70,4429.10,4380.30,805.79M,-0.0067
"Jul 12, 2010",4409.94,4396.70,4419.70,4386.20,795.97M,0.0031
"Jul 09, 2010",4396.31,4359.80,4397.50,4350.30,688.74M,0.0091
"Jul 08, 2010",4356.85,4278.00,4356.70,4277.70,942.80M,0.0240
"Jul 07, 2010",4254.57,4280.40,4290.80,4234.30,892.25M,-0.0050
"Jul 06, 2010",4276.09,4215.10,4276.10,4182.30,754.58M,0.0128
"Jul 05, 2010",4222.11,4239.70,4260.10,4217.10,679.34M,-0.0039
"Jul 02, 2010",4238.73,4249.70,4281.60,4222.70,822.24M,0.0003
"Jul 01, 2010",4237.46,4284.60,4285.80,4214.70,994.32M,-0.0149
"Jun 30, 2010",4301.51,4318.70,4319.00,4249.50,1.11B,-0.0102
"Jun 29, 2010",4345.67,4380.80,4410.50,4343.40,778.14M,-0.0089
"Jun 28, 2010",4384.55,4419.70,4433.40,4369.60,743.15M,-0.0064
"Jun 25, 2010",4413.00,4467.20,4467.20,4409.30,1.15B,-0.0149
"Jun 24, 2010",4479.66,4503.70,4519.20,4478.80,955.47M,-0.0014
"Jun 23, 2010",4486.09,4543.40,4544.50,4486.10,961.35M,-0.0159
"Jun 22, 2010",4558.34,4604.20,4604.20,4557.70,1.05B,-0.0118
"Jun 21, 2010",4612.60,4568.00,4622.00,4566.90,1.00B,0.0133
"Jun 18, 2010",4551.89,4526.70,4561.50,4526.00,988.35M,0.0054
"Jun 17, 2010",4527.34,4556.40,4563.30,4514.90,1.13B,-0.0069
"Jun 16, 2010",4558.95,4525.40,4572.40,4525.40,1.22B,0.0120
"Jun 15, 2010",4505.04,4505.40,4517.20,4490.90,855.79M,-0.0001
"Jun 11, 2010",4505.45,4457.40,4506.70,4457.40,1.03B,0.0158
"Jun 10, 2010",4435.31,4385.60,4445.90,4385.60,1.18B,0.0114
"Jun 09, 2010",4385.33,4386.40,4390.00,4354.60,1.01B,0.0009
"Jun 08, 2010",4381.22,4323.30,4385.50,4323.00,1.02B,0.0128
"Jun 07, 2010",4325.89,4410.40,4410.40,4299.80,990.43M,-0.0277
"Jun 04, 2010",4449.36,4471.00,4471.00,4430.70,797.43M,-0.0082
"Jun 03, 2010",4485.96,4404.10,4489.10,4403.90,942.57M,0.0240
"Jun 02, 2010",4381.03,4403.20,4428.70,4374.20,1.11B,-0.0073
"Jun 01, 2010",4413.12,4430.60,4430.60,4383.80,982.36M,-0.0037
"May 31, 2010",4429.67,4447.70,4453.40,4427.50,993.66M,-0.0062
"May 28, 2010",4457.49,4397.20,4460.80,4397.20,1.50B,0.0179
"May 27, 2010",4379.17,4313.80,4379.20,4293.00,1.46B,0.0167
"May 26, 2010",4307.19,4295.20,4365.60,4295.20,1.42B,0.0098
"May 25, 2010",4265.34,4375.30,4375.30,4265.30,1.17B,-0.0296
"May 24, 2010",4395.39,4319.90,4395.40,4303.10,1.06B,0.0209
"May 21, 2010",4305.44,4287.60,4308.00,4175.70,1.84B,-0.0026
"May 20, 2010",4316.46,4391.50,4404.60,4316.50,1.41B,-0.0161
"May 19, 2010",4387.10,4456.40,4458.40,4387.10,1.31B,-0.0187
